fasta_file,sequence_id,gc_percent
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_15396:1637145-1637483,23.668639053254438
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_15396:1686958-1687337,18.20580474934037
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_15396:1814301-1814794,21.29817444219067
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_15396:1848676-1848920,27.86885245901639
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_15396:1860766-1860916,16.666666666666664
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_15396:2096289-2096432,24.475524475524477
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_15396:883464-883643,32.402234636871505
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_15397:436243-436456,23.474178403755868
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_15397:649793-650064,19.557195571955717
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_15420:2811-2932,21.487603305785125
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_15423:23895-24143,30.64516129032258
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_15426:173414-174038,26.282051282051285
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_15439:578480-578546,46.96969696969697
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_15448:281046-281277,30.735930735930733
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_15456:3416-3501,25.882352941176475
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_15456:3792-3998,30.097087378640776
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_15498:232608-232679,30.985915492957744
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_155:1080749-1080846,27.835051546391753
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_155:1081133-1081229,26.041666666666668
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_155:1704245-1704525,19.28571428571429
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_155:276864-276921,15.789473684210526
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_155:58592-58669,28.57142857142857
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_155:590692-591059,23.705722070844686
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_15527:127298-127844,30.4029304029304
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_15527:158110-158358,29.435483870967744
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_15527:327263-327716,21.41280353200883
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_15527:7925-8046,30.57851239669421
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_15537:395040-395696,25.0
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_15538:629665-629843,30.337078651685395
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_15547:105299-105577,19.784172661870503
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_15547:162007-162291,28.52112676056338
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_15547:58963-59019,26.785714285714285
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_15563:250630-250856,21.238938053097346
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_15565:72523-72811,24.305555555555554
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_15569:15559-15845,22.02797202797203
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_1557:1005434-1005808,32.35294117647059
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_1557:1186453-1186638,30.270270270270274
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_1557:1405298-1405533,21.27659574468085
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_1557:1692915-1693527,23.52941176470588
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_1557:1797170-1797232,24.193548387096776
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_1557:583601-583805,19.11764705882353
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_1557:749517-749812,23.389830508474578
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_1557:810866-811309,30.02257336343115
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_1557:853221-853525,20.394736842105264
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_15586:1541993-1542183,27.89473684210526
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_15586:573720-573888,23.214285714285715
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_156:649381-649850,18.763326226012794
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_15616:149656-149958,29.47019867549669
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_15616:331155-331254,22.22222222222222
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_15616:85139-85479,20.294117647058822
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_15626:21938-22132,26.804123711340207
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_15626:2798-2852,25.925925925925924
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_1563:187260-187574,23.56687898089172
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_15641:261235-261522,21.254355400696863
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_15641:365579-365637,37.93103448275862
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_15641:412909-413310,24.93765586034913
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_15641:659211-659565,29.943502824858758
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_15662:174193-174413,19.090909090909093
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_15662:184386-184656,26.296296296296294
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_15662:262298-262519,23.52941176470588
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_15662:96435-96831,30.555555555555557
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_15735:1914-2216,29.13907284768212
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_15735:581608-581902,32.99319727891156
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_15735:637330-637551,24.8868778280543
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_15735:691199-691403,20.098039215686274
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_15746:11338-11753,27.228915662650603
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_15746:48486-48651,20.606060606060606
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_15750:626619-626816,23.3502538071066
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_15750:681855-682013,34.810126582278485
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_15750:719399-719548,17.449664429530202
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_15750:778277-778497,25.454545454545453
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_15768:216940-217382,26.923076923076923
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_15768:73355-73652,22.895622895622896
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_15775:25876-26120,24.59016393442623
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_15792:5847-6108,21.0727969348659
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_15797:185210-185283,19.17808219178082
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_15797:306810-307232,27.488151658767773
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_15797:478802-479004,29.7029702970297
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_15797:881449-881543,20.212765957446805
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_15827:18335-18421,25.581395348837212
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_15827:18792-18916,22.58064516129032
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_15831:83273-83542,33.457249070631974
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_1584:119653-119703,24.0
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_1584:154087-154597,22.15686274509804
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_1584:193085-193262,23.728813559322035
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_15884:859896-859950,33.33333333333333
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_15927:127759-127914,18.70967741935484
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_15927:205238-205448,14.761904761904763
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_15951:1211273-1211542,14.869888475836431
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_16035:1591287-1591535,26.61290322580645
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_16035:1635308-1635817,22.789783889980352
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_16063:583112-583193,22.22222222222222
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_16063:83986-84140,31.16883116883117
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_16079:44177-44371,21.1340206185567
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_16104:2490-2583,21.50537634408602
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_16177:366539-366667,20.3125
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_16177:520615-520912,19.865319865319865
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_16219:949963-950043,28.749999999999996
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_1622:453411-453659,22.177419354838708
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_1622:553411-553476,24.615384615384617
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_16224:209784-209967,20.21857923497268
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_16224:267153-267593,27.27272727272727
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_16265:52955-53348,22.137404580152673
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_16286:148554-148853,27.09030100334448
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_1633:2292198-2292272,27.027027027027028
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_1633:2555656-2555766,17.272727272727273
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_1633:312505-312857,18.46590909090909
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_1633:3159597-3159720,18.69918699186992
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_1633:3582961-3583163,20.2970297029703
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_1633:932362-932439,20.77922077922078
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_16388:142626-142692,31.818181818181817
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_16388:152219-152396,24.858757062146893
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_16388:233759-234111,21.875
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_16388:375914-376219,24.262295081967213
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_16388:443702-443844,24.647887323943664
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_16388:83866-84538,25.744047619047617
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_16394:287663-287791,23.4375
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_16394:288269-288378,21.100917431192663
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_16394:672909-673063,24.025974025974026
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_16402:581348-581407,23.728813559322035
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_16451:305454-305517,17.46031746031746
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_16477:34607-34772,29.09090909090909
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_16493:426555-426608,26.41509433962264
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_16493:566040-566164,17.741935483870968
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_16512:82556-82838,21.98581560283688
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_16512:92764-93287,20.650095602294456
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_16525:36168-36466,18.79194630872483
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_16525:468062-468230,29.761904761904763
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_16547:93264-93463,23.618090452261306
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_16586:576978-577161,25.683060109289617
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_16586:577491-577582,16.483516483516482
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_16596:209357-209770,21.791767554479417
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_16596:245659-246043,25.78125
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_166:2564568-2564789,29.86425339366516
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_166:2823821-2823982,18.012422360248447
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_166:2911089-2911148,25.423728813559322
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_166:3272791-3272843,21.153846153846153
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_166:3289076-3289149,20.54794520547945
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_166:3831619-3831795,21.022727272727273
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_166:4470312-4470384,22.22222222222222
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_166:4855975-4856253,22.302158273381295
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_166:4989585-4989652,20.8955223880597
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_166:5113510-5113630,16.666666666666664
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_166:5122327-5122471,15.972222222222221
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_166:737132-737410,20.14388489208633
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_16606:63770-64102,21.385542168674696
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_16612:23748-23929,16.022099447513813
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_16616:234436-234584,18.243243243243242
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_16704:171565-171694,20.930232558139537
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_16704:29318-29660,25.730994152046783
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_16704:575108-575309,22.885572139303484
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_16739:4428-4564,19.852941176470587
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_16739:6055-6105,32.0
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_16757:96372-96503,25.954198473282442
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_16760:274685-274897,31.60377358490566
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_16760:278061-278260,28.14070351758794
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_16760:278498-278548,34.0
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_16769:149869-150107,24.789915966386555
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_16778:212935-213191,28.125
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_16778:272998-273153,18.064516129032256
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_16778:535563-536150,26.064735945485516
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_16806:218849-218991,23.239436619718308
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_16848:41358-41481,23.577235772357724
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_16851:201753-201880,26.77165354330709
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_16851:294628-294846,24.31192660550459
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_16851:318980-319192,21.69811320754717
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_16851:34611-34686,36.0
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_16880:43456-43540,36.904761904761905
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_16880:630015-630243,28.50877192982456
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_16909:1067969-1068094,27.200000000000003
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_16909:1081960-1082192,33.189655172413794
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_16948:266954-267161,26.570048309178745
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_17040:468623-468709,19.767441860465116
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_17054:304785-305011,12.831858407079647
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_17097:17231-17771,23.333333333333332
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_17104:146844-147052,25.48076923076923
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_17104:289451-289584,25.563909774436087
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_17104:29980-30369,26.221079691516707
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_17104:368619-368751,13.636363636363635
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_17108:104129-104509,25.0
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_17108:99394-99549,21.935483870967744
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_17117:1069660-1069784,19.35483870967742
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_17117:1148634-1148966,23.49397590361446
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_17117:994464-995814,26.222222222222225
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_17143:578350-578659,27.508090614886733
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_17143:96219-96443,23.214285714285715
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_17172:173464-173546,28.04878048780488
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_17183:155371-155567,22.448979591836736
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_17197:141324-141390,27.27272727272727
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_172:1471057-1471119,32.25806451612903
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_172:2096352-2096541,20.105820105820104
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_172:2228074-2228264,24.210526315789473
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_172:644322-644651,21.27659574468085
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_172:987925-988012,33.33333333333333
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_17215:277686-277795,30.275229357798167
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_17215:373620-373832,16.50943396226415
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_1725:1016816-1017204,22.938144329896907
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_1725:1020449-1020581,32.57575757575758
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_1725:1109975-1110066,19.78021978021978
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_1725:1126252-1126566,20.063694267515924
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_1725:413884-414407,23.518164435946463
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_1728:101037-101092,14.545454545454545
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_1728:101416-101661,25.71428571428571
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_1728:117218-117303,30.58823529411765
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_1728:14731-14986,18.823529411764707
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_1728:153733-153804,43.66197183098591
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_173:1888537-1888745,22.115384615384613
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_173:2173180-2173444,21.21212121212121
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_173:2486926-2487103,18.07909604519774
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_17354:377012-377280,24.253731343283583
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_17394:107306-107622,25.0
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_174:126274-126406,27.27272727272727
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_174:169387-169541,15.584415584415584
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_174:232200-232298,23.46938775510204
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_174:83453-83529,23.684210526315788
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_17402:196292-196450,31.0126582278481
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_17402:50238-50545,25.732899022801302
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_1741:1375169-1375479,22.258064516129032
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_1741:325493-325723,28.695652173913043
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_1741:331947-332137,26.842105263157894
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_1741:695585-695721,19.852941176470587
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_17436:605888-605991,21.35922330097087
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_1745:1587148-1587397,29.71887550200803
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_1745:1662959-1663184,27.111111111111114
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_1745:3254156-3254208,19.230769230769234
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_1745:3810700-3810934,26.495726495726498
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_1745:4959162-4959214,25.0
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_1745:5020682-5020745,17.46031746031746
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_1745:6111320-6111482,26.543209876543212
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_1745:7209622-7209823,18.407960199004975
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_1745:7539742-7539833,19.78021978021978
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_1745:7754507-7754687,23.88888888888889
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_1745:783913-784207,19.387755102040817
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_17461:1116777-1116970,26.42487046632124
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_17461:702938-703124,25.268817204301076
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_17491:101499-101556,42.10526315789473
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_17491:423655-423726,18.30985915492958
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_175:358378-358613,29.78723404255319
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_175:398248-398399,20.52980132450331
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_17511:324193-324351,34.177215189873415
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_17514:1347235-1347515,23.92857142857143
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_17514:818666-818956,25.17241379310345
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_1757:1258408-1258488,32.5
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_17625:156466-156939,27.906976744186046
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_1764:154818-154887,30.434782608695656
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_1764:54268-54756,27.86885245901639
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_17671:58789-58877,27.27272727272727
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_17692:93488-93920,31.712962962962965
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_17696:131353-131503,32.666666666666664
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_17696:167342-167423,20.98765432098765
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_177:305724-305850,23.015873015873016
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_177:380460-380513,26.41509433962264
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_17709:193404-193625,27.149321266968325
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_17709:79877-80097,20.0
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_17718:23784-23974,20.0
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_17727:294443-294733,22.413793103448278
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_17727:473924-474279,15.774647887323944
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_17727:474590-474764,16.666666666666664
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_17792:65949-66457,28.1496062992126
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_17859:683181-683483,33.11258278145696
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_17916:108369-108562,22.797927461139896
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_17916:1216306-1216685,26.385224274406333
Parapanesthia-gigantea_filtered_7.v1.fasta,P-gigantea_contig_17916:532237-532335,29.591836734693878
